compound_id	LogS
726759920	-0.0173
456777657	-1.9849
410374770	-4.3087
282708925	-5.5083
921559162	-1.9249
669023795	-2.106
608401629	0.6484
236545158	-2.1183
511375545	-0.6608
236216104	-0.1739
309227783	-5.4752
909402866	-0.7418
582005618	-2.4842
585809156	-3.0585
532685284	-5.1655
904983260	-2.0568
734270435	-0.8786
335210119	0.4433
428798354	-2.5113
836548275	0.7898
280747848	0.8534
336671740	-4.6835
737663618	-3.6835
494079739	-1.0427
356697961	-0.527
202727442	0.8789
664200022	-1.7565
551431453	-1.3769999999999998
138361507	-1.5216
703183627	-0.0687
267551308	0.7795
968792229	-2.0798
157124558	-1.922
903968197	-1.3019
522009240	-3.2959
466808773	-1.9202
865483516	-4.9432
853642653	1.236
271574477	1.065
576790186	-0.0529
862521226	0.9757
656202305	-1.6029
422423929	-1.1673
116345781	-2.3666
607830797	-2.8516
833416427	-0.6333
164507930	-2.3586
802735494	-2.3202
554167967	-5.5111
331493750	-2.3381
641411027	-1.2994
221483441	-2.1562
753238337	-7.3166
179344371	-0.3962
216909366	-1.5412
930518912	-1.9569
512587442	0.4298
909282897	-1.8346
609943205	-2.4014
391820486	1.055
962398646	-3.7959
990804397	-3.5932
754271261	-0.8949
622609038	0.7597
135170026	-0.1971
651645069	-4.5035
259945676	-3.8226
168943722	-1.9247
288050223	-0.5345
755866984	-4.1938
680945323	-3.0514
223997758	0.5402
125345012	-3.6202
762415385	-1.4091
306816362	-0.3225
539759304	0.4321
491958186	-0.1798
706092588	-1.2327
375194668	-3.7606
540294837	-3.5214
479687584	-2.0216
400289925	-1.0003
870339604	-1.5005
118318141	-2.7469
445659399	-4.7329
301566463	-4.4363
748321636	-1.4249
845798881	-3.1221
197204914	-1.5251
508062439	0.5864
211356371	-4.0947
924768021	-3.3503
517096781	-1.9548
984792459	-0.5946
114506725	-1.7331
492942531	-1.3971
216652067	0.9823
432957426	1.0452
263550585	0.4369
297765618	-3.4994
151536293	-1.2615
108433801	-2.8092
193800079	-0.0006
217231325	-3.7068
317041908	-2.1325
524183784	-3.0265
147374711	-1.6112
245817941	-1.6098
406234444	-4.593999999999999
469162013	-1.8392
967497396	-1.7706
193549593	-1.8841
815060310	-0.1176
265266597	-1.3195
558711915	0.9032
927203983	-0.0799
931862678	1.2211
338331556	-4.6704
502669741	-1.1443
571164098	-7.9407
275492099	-7.3387
182217146	-2.6177
740635231	-2.4036
730773832	-0.0557
666384584	0.9867
802352886	0.991
736132240	-1.6996
870302442	-1.1185
802486474	-2.3752
376269216	-1.8648
504346814	-1.0006
287644806	-2.9587
638081865	-0.7181
858161189	-1.565
251908482	-0.6321
500055085	-1.9521
615362573	-2.7324
775841193	0.1948
594873377	-1.4403
746743299	-2.4809
964182148	0.1446
969876894	1.0263
722711493	-8.4007
367982168	-2.7592
608388975	0.9825
591414090	0.1844
922081188	-4.3465
824598265	-3.4264
357968961	-3.2883
763440824	-0.9895
604144333	-0.4018
852741062	-2.9758
920273424	-3.2761
805022378	0.4167
207780717	-0.1372
327979745	-3.1592
615162845	-0.2919
157945605	-1.3247
535158873	-2.2815
156920189	-3.3572
410812503	-2.6049
573327133	-2.6561
525392223	-1.2722
788583018	1.1303
929350597	0.6749
471701992	-0.3857
940242857	-1.335
675157299	0.2179
337089070	-0.0206
911588154	-0.4755
926527655	-3.1404
610585487	-0.5145
490446155	0.1602
508451677	-1.7705
498004844	-2.7894
897315818	-4.2286
434162397	-5.2838
234246776	-2.732
149286964	-2.7307
173187581	-1.8108
885943096	-1.6138
614035748	-0.2122
290566660	1.065
879738608	-4.6776
271911006	-4.2808
624904746	-0.7216
498545686	-0.6805
797542137	-0.7062
934469106	-0.8106
652461754	-0.8229
832344951	-1.103
879482454	-4.6961
790765252	-1.3018
697227458	-0.3535
514242838	-4.1254
886231497	-1.8903
369177985	-2.4944
940717345	0.1076
653370320	-2.3
568456967	-0.5395
610952511	-4.222
349266949	-1.933
282212325	-2.3478
473499818	-4.4001
642165391	-2.3925
724761891	-2.5038
139645742	-4.4112
804143057	0.7953
376653847	-0.5916
537891860	-2.5243
248949124	0.1773
916997655	-4.8179
713726617	-0.7845
758301230	-1.8614
852650015	-1.3054
671985945	0.3612
397766516	0.2872
929462674	0.4656
709313803	-1.663
604153207	-2.1339
579299637	0.9621
272208941	-1.3605
105062278	-0.3879999999999999
163459988	-2.3617
857980677	-2.1954
233765443	-5.7905
618506727	-0.3861
433263243	-4.3063
310585516	-0.8334
655617196	-5.1591
475555574	-4.4657
674760730	-1.9385
423387960	-2.7813
241155180	0.9288
206888117	-4.3575
126925043	-0.4988
875568228	0.5021
186560293	-5.7568
639148590	-0.7814
871123083	-1.8738
448908352	-3.2671
486862051	-4.5961
889825592	-0.5534
976305174	-1.9569
731989560	-3.816
826819660	-1.1307
578960586	-0.8202
106264007	-0.6502
722627364	-1.2668
191487666	-1.0966
387880476	-1.7603
882631680	-0.8504
568660391	-1.4996
360544317	0.8264
880261498	-0.3279
526300730	-0.1822
669779758	-1.5686
632011471	-1.5867
371504237	-0.5504
634671013	-2.5546
909726424	-0.057
977636641	-1.0574
583530530	-1.8898
534073113	0.9645
554489422	-1.4374
903906579	-3.9417
867544557	-1.6464
340839160	-1.1887
711271092	-1.2201
969141707	0.7315
786128741	-5.3403
354854643	-0.4188
675855551	-2.0434
728179168	0.623
950171519	-1.0214
112839394	-2.3837
388952617	-3.4053
492775078	-5.3093
138236166	-3.4776
919691108	-3.2057
198187272	-1.0466
767174999	-1.2019
868426922	-5.0402
168391826	0.1999
617991851	0.5117
493931906	-0.3436
543152830	-4.0876
508633320	-2.4423
646748324	-1.0665
652963934	-5.8541
108548989	-2.6511
324083131	0.0569
484345427	-1.5508
595082748	-2.7993
379289246	-1.4861
700500881	-5.1722
295159394	-0.4313
460115879	-3.54
883737399	-0.5528
311525001	-4.808
679565598	-1.0453
179275697	-2.6307
418520357	0.0193
608973107	1.07
251878293	0.6803
389273503	-3.4086
449487197	-2.6354
114202514	0.5921
326704940	-1.3093
702605484	0.2983
763634212	-1.7188
204334673	-1.1985
869972477	-3.0653
951323737	-2.4142
753170757	-2.0885
429992138	-1.8841
956874581	-3.3979
530615613	-0.2678
246680875	-2.7275
103127982	0.8177
893487285	-4.0326
145177546	-4.7213
877275916	-3.1232
662407075	-1.2678
629335057	-2.8265
245002756	-0.8331
543046170	-0.2046
603349185	-3.1972
205323280	-2.99
983946341	-1.3606
795646077	-5.3723
137591449	-2.6608
251033663	-3.2196
950322809	-1.1308
163248536	-0.9307
884573328	-1.0142
853541327	-1.0784
905513449	-1.7168
295432660	-0.9007
719029560	1.0454
271875091	1.0406
196951149	-0.5607
163057142	-0.6301
110174319	-3.55
939226017	-1.2498
464642881	-0.2328
602461048	-1.2557
325341981	1.0218
849930790	-1.3662
651651539	-0.3602
857100213	-1.1286
738117957	-0.2019
900188763	-1.3373
963674688	-1.5044
758756499	0.0093
754862390	0.4223
472282472	-0.0725
345536459	-1.375
928928837	-1.2101
302425542	-1.4629
208203252	-0.9907
443508701	-0.6806
532848150	-1.8841
569754871	-0.2046
651212369	-3.0099
436392092	-3.662
723985377	-7.5936
957471177	-9.4464
736211769	-6.3476
809055666	-8.3339
668286868	-8.4746
692100765	-2.1955
715664111	0.9861
818961145	-1.0762
641170976	0.9349
162409899	-1.9264
347377883	-4.8127
143868079	-1.0277
390431406	-2.4461
974348149	-1.2558
194024558	-1.5462
520228537	-1.2906
994815215	-0.9302
394958415	-1.3679
281335297	-0.3137
618113911	-3.8126
238890919	-3.0905
711614483	1.1132
292774071	-5.1546
676802418	-2.4502
140080885	-2.0276
942161465	-3.2291
144659906	1.1303
941229400	0.9313
352856573	0.924
344790073	-1.7898
691439029	0.7467
837194357	-1.109
304221111	-3.5188
840875133	-2.5644
871186690	-0.2558
250640044	-0.8548
435481253	0.1139
114829294	-1.4648
623417801	-3.2439
928103996	0.9621
946377541	-1.8416
326484602	-2.05
416936648	-1.7696
922683090	-2.7505
917490312	-1.4716
708783827	-2.2979
669072576	-6.5362
505115674	-1.5614
887676049	-1.4499
135135515	-3.7355
908027562	-3.4174
147458224	-5.5864
504359544	-3.875
242085429	-4.2014
573342044	-1.0407
787431925	0.2956
482076461	-0.9547
134757020	-2.0411
429429391	-2.92
418055713	-0.5291
951972441	-3.033
371576390	-3.537
799860622	1.1423
613575154	-2.4639
472255450	-0.4884
570796012	-1.0831
506320591	-4.6347
840059969	-1.5883
877345549	0.4063
176288487	-0.5932
674573466	-1.3297
190033459	0.1255
155887383	-0.1793
890270602	0.7899
838003183	-3.1112
904080233	-0.0651
148360883	-0.402
409425181	0.759
691344531	-0.7276
988698370	-1.4493
251317156	-1.8586
536570518	-2.9284
132033080	-3.4792
776222306	-3.6036
751477982	-4.4584
590109114	-3.2676
253686549	-1.7541
169517602	-1.2449
141693797	0.6755
343148711	-1.9295
424063158	-1.7561
294656668	-1.4838
348215947	-7.1031
289100910	-1.768
750747963	-1.1356
709212930	-1.8438
508290947	-1.5265
808550486	0.8101
664051073	-0.6222
704405821	-3.5322
129619142	-2.0268
566927851	-2.1675
452735628	0.9995
891378078	-1.0006
838520259	-2.6422
587273679	0.6329
178866925	-1.5208
535789501	-1.5224
879130553	-1.6533
800367998	-5.2605
688930951	-2.1414
278800810	-5.2394
510024067	-2.5941
314560053	-3.6744
569730521	-5.2721
845359971	-0.6813
187217650	1.0597
430542282	-1.7111
669563979	-0.2435
107116662	0.8856
315486395	-0.3463
834385058	-2.568
914290226	0.0723
235552481	0.9621
956517909	0.9621
142408405	-2.4135
840980079	-1.8862
149735243	-2.5656
751443284	-1.8069
656609798	-4.6084
754129270	-6.2893
126499457	-3.0709
750324289	-2.3922
287933792	-3.8945
946947730	1.0354
464567989	-4.7672
330703623	-1.2069
716012718	-0.7552
743534059	-2.6958
435781476	-1.9616
652062489	-5.5959
315997932	-3.949
842024176	-4.0725
917610402	-5.4088
131524603	-4.5835
507764279	0.6712
414100423	-0.3216
556596473	-0.94
411087984	0.8724
895151551	-6.8496
462407902	-0.7306
733871755	-0.1796
678601100	-0.4337
366449457	-2.7695
491017551	-7.5505
523042499	-0.7824
450844158	-0.2062
964238006	-0.8234
206712133	-0.3328
865471697	-1.6763
580159145	-0.8749
224512927	-0.7787
255124385	-0.9376
610151369	-3.468
126126985	-3.4037
754968536	-3.8373
987304680	-1.6252
309706442	-3.6778
361979751	-3.1373
914997505	-0.8608
865394195	-0.8271
376800779	-0.6341
690004649	-1.3301
199997930	-1.0004
432619811	0.0255
818693149	-1.9424
916467086	-1.6839
503452646	-1.0556
752731185	-5.5934
635944030	-4.2224
441460465	-5.1693
209693851	-1.2948
808479801	-5.2804
391992864	-2.9549
429818379	-2.5784
421621103	-2.2756
644416691	-2.5784
618724584	-1.7025
583682263	-3.5891
848518869	-7.2168
775018688	-4.7274
774546124	-4.796
971444156	0.1685
981738359	-7.506
426552968	-0.0655
168539687	-0.5893
659233108	-1.3285
665837921	-2.3333
897835922	-0.3463
194990766	-2.774
378254760	-2.5895
328326431	-0.7937
567769823	-1.5917
120556714	-2.8409
610972734	0.9275
937582359	0.0152
107701392	-1.5519999999999998
969199391	-2.0439
864110305	-2.1554
314220115	-0.8358
849515371	-0.5916
502891526	-1.4127
979213613	-3.8533
478945600	-0.2046
780021301	-1.585
399159765	-2.0696
637968811	-0.7221
269985842	-1.873
560459946	-1.6223
263810925	-4.1549
663352205	-0.8673
197788807	-1.3469
216266885	-2.2007
351542510	-2.9418
660837517	-2.3038
391782408	-5.1939
957951782	-3.9469
374987202	-4.2507
916081851	-2.5937
280494966	-1.8684
394219745	-3.3429
247746163	-3.3284
971446126	-6.7023
415901506	-3.3822
460327784	-2.7436
539055769	-1.3884
566256088	-6.5715
406759174	-1.4593
225653263	-2.4448
249117514	-4.9787
787803835	-4.6582
510116589	-0.0128
936427667	-3.093
652041394	-1.3045
371535126	0.9178
241406082	-2.248
262254314	-0.281
806792167	-0.3462
424057841	-2.0439
282646731	-1.4249
104788146	-5.3576
897646600	-1.7156
641536431	-5.4535
967851987	-5.6201
769201947	-1.8406
706242185	-4.6772
538995270	-1.6274
316030098	-5.8221
796670542	-3.5673
330862277	-0.1369999999999999
806245491	-4.3009
537984701	-0.1124
819020755	-1.5701
293133603	-2.4424
427685667	-2.016
893524024	-1.2177
851579957	-4.1651
882144022	-1.544
301585037	-3.7849
917907888	-0.8243
466758663	-0.4992
245785969	-2.7494
564854906	-2.9663
219488639	-4.598
901533823	-2.5748
873008774	-2.9596
916256412	-4.8493
456310059	-7.0217
297840340	-4.2502
314411718	-2.2144
126672889	-4.4276
970091745	-4.2373
879803932	-1.9259
323828988	-0.2311
707414790	-0.9199
493495039	-2.2926
610146376	-3.8925
452805814	-4.3945
407318873	0.4579
771454002	0.4121
511434672	-3.1389
698025894	-2.6172
361483705	-1.6336
243466914	-3.6702
144232388	-4.8953
563329843	-4.1108
138886680	-3.309
954530022	-3.1019
424443111	-1.2837
598990331	0.1735
468719957	-3.684
730302202	-3.2425
254721967	-2.4564
844543857	-2.9086
469905958	-2.3572
203260628	-3.9214
193138086	-4.7404
190848590	0.9435
577690702	-2.0408
679430280	-2.5304
724739748	-6.1611
406322015	-5.7963
124665381	-3.0299
345679309	0.4853
919683450	-3.3674
502783522	-0.4564
582420775	-4.3128
537642387	-4.0851
380874435	-5.6133
253556383	-2.5763
572774982	-3.0802
269225664	-3.0074
417479223	-4.5241
923506875	0.5539999999999999
399319608	-4.5916
451154458	-4.4325
790798828	-3.1727
332578009	-5.2117
938171725	-5.9217
992142183	-2.6212
752264628	-3.1165
455605848	-4.2719
164233503	-2.3541
338416467	-2.7501
476190440	-6.0474
304331179	-4.1992
461983104	-2.2702
120056115	-2.0625
523122698	-7.0335
227377224	-7.2784
896625319	-0.9667
258844008	-9.703
171408588	-1.1693
633347853	-3.2987
401295685	-3.1714
163722949	-0.4659
739385137	-0.4505
755811083	-2.4657
287596940	-1.1522
494698939	-3.4066
393049829	-2.0575
696776333	0.5416
144680697	-3.1284
381885017	-4.2856
750085023	-4.8818
345423507	-1.935
441289881	-1.7136
644503232	-0.9527
155999574	-5.0813
157698066	-3.8885
218023254	-0.243
416670427	-2.6701
416297955	-0.2072
706790114	-0.4073
273651938	-1.7557
378868004	-2.3057
601636656	-1.4391
601906958	-3.8523
279938605	-6.644
659910350	-6.8162
941610943	-8.5234
490008704	-2.1795
575163062	-6.8074
344371186	-3.9507
516593002	-2.983
169576983	-1.2983
581682669	-1.5687
323500403	-1.4155
347341111	-3.2286
519907771	-0.5229
188051948	-6.5648
841302690	-5.3968
124673451	-0.8135
901281001	-1.4202
505555674	-0.1191
855242920	-0.4658
471254739	-5.3698
276612852	-2.6592
773839548	-1.7815
973748013	-0.0256
972277394	-1.805
386555076	-4.7999
470124058	-1.6774
644811708	-6.9515
968691514	-4.4717
914064245	0.2672
780565527	-1.5008
823603073	-2.5403
549711272	-7.31
224928628	-6.644
319737229	-1.319
286765261	-3.4746
828080830	-4.1836
254099763	-1.9954
558669534	-7.31
921880111	-7.343
209412541	-0.9574
416918464	-3.3555
343059313	0.2919
780471553	-0.7773
727454850	-2.1103
194888771	-7.5229
886472189	-2.4412
967974611	-1.2045
630130540	-1.5384
829177220	-2.5309
215458056	-3.3254
816434893	-2.5177
614363756	-4.4643
147688462	-0.0821
865095309	-2.809
542252130	-0.8783
311857528	-1.9076
221660166	-1.3429
894242527	-3.9404
689310404	-2.9374
772473441	-2.0083
516807283	-4.5171
256447332	-6.1958
515831935	-4.2445
580235634	-4.413
988841116	-0.0543
111303458	-4.7796
944065235	-1.1466
212553018	-0.5606
114530864	-1.833
200735886	-3.425
977834911	-3.4588
433028335	0.7286
381982360	0.5249
751754619	0.4864
674742168	-0.2332
726642454	-3.699
874097098	0.2868
169146905	-1.959
909818899	-2.783
878178400	-5.4956
432254282	-0.3567
334012349	-1.6917
813949653	-2.8999
583125383	-1.7166
495906297	-4.2834
758727768	-2.1794
849955901	-6.4001
588270788	-2.8097
877501329	-0.6994
239317878	-2.6015
430674833	-3.1346
124700468	-4.888999999999999
190841776	-2.8896
833046107	-2.9512
985928414	-1.8476
865943919	-1.7509
896402965	-3.124
341771606	-0.5146
481585655	-0.6325
274447815	-3.3396
769058524	-4.8532
419044604	0.3237
311288586	-0.3895
845189780	-4.1183
882815443	-1.5402
769243535	-0.511
612086446	-4.3238
120946726	0.3256
442563987	0.2124
423545598	-0.3226
867977276	-3.0559
482015622	-1.0632
460981911	-0.8608
369826933	-3.5629
695621151	-7.8728
552774363	-0.7276
544190848	-1.7037
966670070	-3.4881
907359722	-5.3844
160809299	-4.1009
231645818	-3.9686
811835207	-0.9634
630899693	-2.1351
671320073	-1.7306
544587587	-2.7939
944765761	0.3722
535805054	-0.7034
543230978	-2.391
215633652	-0.7959999999999999
506996929	-2.3849
413774511	0.3746
815623792	-6.3563
369054694	-2.2994
104226293	-1.1841
777911382	-4.2178
817710739	-5.428
137459453	-5.0474
167935108	-1.0651
837174964	-1.8708
155610950	-0.0058
967881732	-3.8226
688295830	-1.9733
610802281	-5.1241
865465022	-3.3016
198822203	-3.5677
606493608	-2.7696
941162693	0.6311
507472100	-0.8590000000000001
130987119	-2.7229
724979185	-2.1453
385412038	-2.7039
876903959	-3.699
149273804	-0.1554
519861620	-3.5738
815273759	-6.5920000000000005
752897891	-7.0109
348373603	-6.796
968322078	-2.1693
648937618	0.9095
767659320	0.966
500274340	0.966
822803800	-0.6237
177253485	-2.826
184889272	-4.9544
876736100	-6.0863
809093843	-4.1254
846506040	-2.543
723909936	-2.6087
570478088	-0.121
769954998	0.9861
284261143	-0.4985
379149930	-3.414
348551645	-6.1119
251971125	-6.9278
460735730	-1.4486
468630086	-1.8077
125023127	-2.873
658651562	-1.1514
747427524	-0.7953
857366134	-1.6566
925075071	-2.6198
825141437	-0.7616
345073310	0.0829
302670024	0.3621
213457434	-0.2586
171399971	-2.9644
352873073	-1.2909
689992408	-4.2031
377397854	-3.9588
834065778	-1.2135
341932053	-3.9172
435867580	-1.9424
326456429	-0.7544
418148640	-2.7910000000000004
506463962	-1.3391
394836054	-5.7023
984847389	-3.4757
909386314	-2.7078
377498270	-2.8266
971265978	-3.99
935181418	-0.3143
423140761	-2.7186
534340719	-4.1718
681241781	-0.4509
558333515	-2.5525
890110524	0.2984
495464058	-3.1435
169685018	-4.4784
996635654	0.2903
609831636	-0.4579
907204419	0.586
699287373	-2.4352
288138913	0.3797
835841371	-1.0882
175216435	0.3487
102344356	-0.2918
802648737	-3.4833
604409256	-1.8507
539752973	-1.1482
675143673	-1.6543
203229504	-5.7601
209922031	-4.0814
488134451	-2.6816
599336009	-2.6323
705463540	0.524
913544213	-0.9301
361849403	-0.4287
535272862	-0.5993
755907501	-0.515
232198084	-0.4198
652898030	-2.3354
194176361	-2.9342
966620370	0.3925
199209119	-1.2899
369640390	-0.4908
909838411	-1.64
160665505	-2.2304
213163281	-6.7886
914103781	-0.7543
438955214	-4.1949
394021088	-2.5365
472872960	-0.9738
202665938	-2.0545
989690665	-3.3522
351531128	-2.4758
178934138	-1.3863
111750178	-1.9408
837283992	-1.9916
372131297	-2.3097
664965064	-2.2416
461934348	-1.5675
570544690	-1.6935
468143613	-3.6512
178306879	-0.3825
666220480	-1.5537
146548385	0.6835
631155899	-3.1901
221466403	-0.7328
243235334	0.0402
180272096	-0.6598
644961340	0.055
780972434	0.1265
399144957	-1.425
181907424	-2.3527
577501374	-7.2135
712641033	-0.9487
595485079	-0.7536
833849640	-1.5687
329663052	-2.5497
566662497	-1.1517
827276678	-2.1851
473567823	-1.3228
727195170	-2.1908
415261008	-1.1427
551397364	-1.5255
104810851	-4.4216
834109062	-0.2275
384924576	-1.3279
684761996	-1.2726
612424390	-2.5716
626911071	-1.1538
989009843	-0.7288
245435693	-5.0593
860224017	-7.3213
690902487	-2.9395
120649558	-2.6026
534935124	-1.7356
851063430	-2.8871
102542567	-4.831
408923961	-5.1244
308858809	-0.6407
640630728	-1.3769
230811526	-0.1528
935931479	-1.3278
821730590	-2.7745
232039415	-0.1277
338985687	-3.3062
541275405	-0.7272
231323619	-2.8741
299765366	-0.7962
188219189	-0.3063
785751485	-2.5648
489236520	-3.0832
302807542	-0.2059
144184698	-2.8126
158172535	-5.3544
294621990	-4.8638
430136673	-1.5
509749609	-2.4845
513355073	-4.3981
822757861	-0.1288
359421104	0.5007
287758789	-0.8167
519900447	-2.3663
820017729	-1.4463
924958720	-3.7007
893463499	-2.4326
858262163	-2.3428
761481556	-3.5782
652240978	-0.9481
648955005	-0.3695
951681471	-1.0737
580844966	0.2806
644419254	-0.2374
148416726	-2.1934
836914572	-2.1667
694758293	-6.0092
323686290	-1.5961
624898163	0.8123
504570299	-1.9169
235261884	-2.2827
402141836	-3.3605
447746155	-0.6826
210643484	0.4084
212698477	-0.2617
745489638	0.4578
589934475	-1.7102
595949069	-0.423
374317670	-1.6007
566615506	-2.3015
344235624	-2.2558
607587159	0.188
326258682	-3.0418
326896748	-2.9677
422162643	-3.9031
481254389	-1.9642
442370178	-1.5337
337346209	0.5083
785047551	-2.2786
406473716	-2.9196
938185691	-1.2047
995819401	-2.0347
340622540	-3.5932
535771051	-4.2107
392353510	-2.0608
255775569	-5.122000000000001
279219822	-4.5452
538753937	-0.4825
465838296	-0.5579999999999999
793358645	-3.8135
115550386	-5.2567
836955492	-1.96
626961227	-2.1031
190894068	-2.9374
129244196	-0.5847
603337187	-1.9937
601810832	-0.8457
842881356	-2.0853
517181666	-2.3466
483713902	-2.4897
447954366	-3.0467
209593750	-3.0689
785948409	-2.7896
145395014	-0.7306
853213037	0.481
655045355	-0.6104
860085061	-2.7193
184483154	-4.3341
550195679	-0.3861
468763368	-0.9916
402169362	-5.52
322212873	-1.3144
607563522	0.6514
908396238	-5.1307
435710542	-0.4257
844078470	-1.8367
146566496	-1.2558
913818683	-1.5706
591030564	-4.7925
643947801	-4.1898
724603269	-1.2005
474083645	-4.3901
216138104	-4.3635
336876394	-1.947
296234376	-1.8456
704980486	-1.4995
376871060	-2.6774
513856824	-3.2634
762224909	-1.2708
366784349	0.5035
764740611	-2.2681
543012046	-0.4168
352812677	-1.4556
170076881	-2.1425
448121306	-0.7684
768201980	-7.2006
223767010	0.2235
924598151	-3.4085
669521254	-1.9196
118092064	0.8412
665190922	-2.8141
850916804	-0.4416
199302444	-1.246
528269929	-1.5826
537828578	-2.6260000000000003
140886865	-3.0948
880787151	-2.886
811422689	-2.0361
849843091	-2.2886
196386609	-0.4764
238968446	-2.3541
374810620	-3.194
692996861	1.6988
956826050	1.0084
424095421	-1.2403
409299890	-1.8433
202477608	-0.6823
350338968	-2.4973
667526711	-2.3152
722427239	-3.795
707000194	-0.1901
128270294	-0.8922
110521477	0.6187
941671925	0.0691
979782006	-1.0513
773243017	0.4276
980479582	-1.8898
119400400	-3.9351
443482421	-3.947
405376327	-2.125
719315777	0.3048
381129663	-1.3528
998795271	-1.598
742230378	0.8412
297515076	-2.4318
661281878	-1.2075
238726055	-5.0917
929407161	0.8504
756096329	-0.7089
979330509	-2.1830000000000003
747999910	-0.0456
667761951	-2.319
188442828	-0.9249
687706043	-3.5583
926426907	-1.9208
662247257	-4.4095
776342266	-3.6693
239934216	-4.6021
525905667	0.5112
638120462	-2.4421
533643913	-5.0389
402790347	-3.4428
883986513	0.8401
750109248	-3.8762
377026121	-8.8336
646525395	-1.9851
840119415	-1.4932
587046159	-2.5959
815756794	0.0549
806299373	-2.2304
362417344	-2.5785
777481068	-1.94
142236596	0.2656
663050415	-2.9771
459907354	0.5233
173260788	-6.6637
274171664	-2.5094
209941657	-1.5141
383067006	0.9278
694130712	-2.3151
516681348	-2.4155
330496393	0.1956
129765785	-0.4405
492422564	-1.4598
523224429	-3.2068
247423858	-2.8868
262223193	-4.9489
128925364	-1.7423
407123141	0.3322
644111414	-2.9987
663669657	-1.3752
364082412	-0.6525
546806252	1.0499
204287913	-13.1719
392808300	-4.1322
853026443	-1.102
681342672	-1.011
384891366	-2.4361
231592195	-4.9453
944538625	-1.1692
172915857	0.1851
226310578	-0.7403
502070118	-3.9422
381743465	-2.1973
296781842	-1.2774
658069037	-1.0216
430186028	-0.0719
406540592	-1.6391
137202149	-2.1956
400516372	-2.8289
672123227	-0.6334
862322723	-1.6848
829610013	-2.4029
748833415	-4.6935
453110918	-4.1558
801634717	-4.4603
195781344	0.4579
247283038	0.487
718206722	-2.2471
764857464	-2.4206
102599128	-3.7655
368290138	-1.969
957654972	-2.9804
797470917	-2.2273
827234167	-0.8926
400282880	-1.9636
231018838	-1.9644
255683086	-3.3192
736279108	-1.4939
298327497	-2.7223
884917590	-1.7546
153434490	-0.4874
972277292	-3.3138
519273795	-3.4924
175757071	-3.6865
192383650	-3.9033
934920244	-2.6003
167371363	-2.0822
273834012	-3.5702
168332764	-4.2084
733597896	-3.0643
616784546	-5.2151
281732411	-0.0798
161096430	0.2475
404507984	-2.0741
363380108	-2.812
335760982	-4.8108
840925503	-1.452
467588181	-0.5084
456681445	-5.1467
643376130	0.0767
324613365	-1.8293
765069131	-2.5687
237664670	-3.3015
349148787	-2.4662
641432608	-3.1559
497298892	-3.2232
372061926	-0.8969
726564382	-1.5347
366888134	-2.3972
828299528	-0.2104
482301158	-1.1001
904634100	-0.8213
850530449	-1.5229
113510763	-0.6787
974675146	-0.4466
908540610	-4.3701
375208112	-1.5013
626362689	-2.8684
946787561	-0.7472
214286224	-2.3256
452573288	-3.6723
954831121	-1.7561
332488063	-2.2088
635367610	-2.5283
157290763	-2.8756
374190658	-2.4089
261215367	-2.6783
259443706	-1.3468
690992518	-1.6576
327633412	-1.3505
824496830	-0.4189
580281461	0.1592
721860116	-0.8996
233347365	-2.3662
714641330	-1.5125
372844602	-3.5952
813343219	-1.5354
642429393	-1.747
701482702	-3.783
940845190	-1.0939
601952558	-5.76
103876464	-0.6916
132481036	-2.4904
522394476	-1.4825
269582525	-2.3853
574706865	-4.9644
275492531	-2.9004
373616283	-3.8557
503452475	-1.3755
619431701	-2.6099
486348503	-1.9509
596334645	-1.6458
168079501	-2.7460000000000004
837450954	-1.5916
401261346	-1.6622
198733027	-2.3903
956572134	-0.9656
557519921	-7.9743
406980422	-2.5813
901514007	-0.5911
492716341	-0.0993
461790835	-1.2298
641302707	-0.5921
290774540	-0.9249
751944902	-3.5741
470665456	-1.8122
494684810	-1.8602
665608162	-1.9272
212017632	-0.545
104470667	-5.2172
406033482	-4.3945
785465765	-2.158
595204255	-3.7162
900935851	-3.2671
505404894	-1.7124
624916453	-4.4461
986824662	0.2946
922436518	-2.8747
734433305	-2.6472
237498006	-2.5108
315375404	-4.6399
156895709	-2.4817
736796014	-4.1122
103378165	-1.7244
388129838	-1.3301
845463289	0.6524
567314847	-0.4471
651131054	-1.2319
777242193	-2.2436
446614909	1.0597
564317685	-7.7954
846077988	-7.8
405479476	-2.8971
768305023	-4.2822
149788578	-5.5433
154406431	-1.4757
249608205	-0.6238
376156463	-2.0171
193643410	-2.5415
828259993	0.6855
108591207	-3.0557
327550527	-0.215
523221846	-0.4032
647792389	-3.1265
682384882	-0.2096
634766231	-1.6287
784446867	-2.648
373564574	-3.2225
938865524	-1.3069
375461247	-4.0811
467907335	-3.3228
367568372	-1.7618
114752894	-5.3154
787150190	-1.9901
210800435	-2.6468
931471458	-0.2926
454375362	-4.4611
996404800	-0.6835
899317659	-3.2803
482296168	-1.9079
314072159	-1.952
789442487	-2.1445
445450368	-3.8279
431462571	0.7925
966400485	-2.4809
835358014	-0.1364
924278208	-0.4598
177341958	-2.5301
985893911	-4.2627
330150299	-4.5221
792976366	-2.1058
436197022	-2.4998
285929833	-5.1485
259989108	-1.8434
578835524	-2.9338
361227517	-1.6075
201910937	-0.8829
195681501	-3.7082
