compound_id	SMILES
692886777	CC(=O)CC(=O)c1ccccc1
209358572	O=C(OC(=O)c1ccccc1)c2ccccc2
603595335	CC(C)OC(=O)COc1ccc(Cl)cc1Cl
140409566	CC(C)COC(=O)c1ccc(N)cc1
849100952	CCOc1ccc(cc1)C(=O)OCCN(CC)CC
683355856	[I-].CN1C=CC=C\C1=C/[NH+]=O
931992997	CCCCOC(=O)COc1ccc(Cl)cc1Cl
380417009	Cc1cc(Cl)ccc1OCCCC(O)=O
800719164	Clc1ccc(OCCOC(=O)c2ccccc2)c(Cl)c1
263462993	CCCC(O)C(CC)CO
921967537	CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC
379027534	C\C(NO)=C(/C)N=O
415402507	Cc1ccc(N)cc1C
287409839	Oc1ccc(Cl)c(Cl)c1
550552855	CCOC(=O)C(=O)OCC
821065553	OCC(Br)CBr
759410778	ClCC(Cl)CCl
665261324	CCC(N)CO
283036088	OCC(O)CCl
675767068	CC\C(C)=N\O
207606307	CC1CCCO1
362832848	CC(O[P](C)(F)=O)C(C)(C)C
564146312	CC(C)N(CCO)C(C)C
445765520	CC(C)[C@H](NC(C)=O)C(O)=O
921507206	Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O
688609058	CCCC(C)C(O)=O
546933421	CCOC(=O)C(C)O
109576106	CC(C)COC(=O)C(C)C
189528217	OCc1occc1
642706922	CC(C)(C)c1ccc(O)c(O)c1
630650955	CC1=CC[C@@H](CC1)C(C)(C)O
214430234	Cl[S](=O)(=O)c1ccc(I)cc1
778807284	CC(O)c1ccccc1
844350005	ClC(Cl)c1ccccc1
316187735	OC(=O)c1ccccn1
855320013	OCc1ccccc1O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O
296389692	COC(=O)c1cc(O)c(O)c(O)c1
494961460	Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O
737623089	OC(=O)C1=CC(=O)C=C(O1)C(O)=O
502823332	CC(=C)C1CC=C(C)C(=O)C1
646489788	CCC(C)c1ccc(O)cc1
811450847	CC(C)C1=CCC(=CC1)C
802667951	OC(=O)c1ccc(cc1)C(O)=O
176085445	CCN(CC)CCO
470798626	N#Cc1ccncc1
560006845	N#Cc1cccnc1
314275564	OCC1CCCCO1
211024928	CCN1CCOCC1
166236207	CC(Oc1cccc(Cl)c1)C(O)=O
987045778	CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3
770401115	Oc1ccc(Cc2ccccc2)cc1
522741705	O=C(Nc1ccccc1)Nc2ccccc2
796944744	CCc1cc(CC)cc(CC)c1
676016209	CCN(CC)CN(CC)CC
730277545	CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O
533551733	C=CCN(CC=C)CC=C
945585977	CCCCN(CCCC)CCCC
816358982	BrCCc1ccccc1
769192054	CNCc1ccccc1
931637506	CC(=O)Nc1ccc(C)cc1
392524834	CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S
170833232	Cc1ccc(cc1)[S](O)(=O)=O
897173826	CCOCCOC(=O)/C=C/c1ccc(OC)cc1
261053143	OCC(O)COc1ccc(Cl)cc1
358902254	CCCCCCCCCCc1ccccc1
990026055	OCC1CCC(CO)O1
690614765	CCCC(O)C#C
968939534	CCOC(=O)CCl
946813668	COC(=O)CC(C)=O
636937882	CCC(C)OC(C)=O
671144042	CCCC(=O)OCCOC(=O)CCC
876249767	COCCOC(=O)CCCCC(=O)OCCOC
117605594	CCCCCCC(=O)OCC
181786426	CCCCCCCC(=O)OCC
970369453	Oc1ccc(O)cc1.O=C2C=CC(=O)C=C2
845673973	CCCCC(=O)CC
181094226	O=C1CNC(=O)CN1
864860372	CC(O)COC(C)CO
373566260	CCCCCC(=O)CC
191751290	COC(=O)CCCCCCCCC(=O)OC
877233891	BrCC#C
407671437	CCC#C
532996233	CCCS
460367858	ClCCBr
883916649	ClCC=C
951613849	NCC=C
549708079	NCCN
729679552	OCC=C
561821912	OCCO
583016871	O=CC=O
842067157	NCC[S](O)(=O)=O
225929877	OCC[S](O)(=O)=O
446266925	CC(O)CC(C)(C)O
812443692	CC(C)O[P](C)(F)=O
459206232	CCO[P](=O)(OCC)O[P](=O)(OCC)OCC
951401213	C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
564902227	NC(=O)OCC(Cl)(Cl)Cl
253401156	COC(C)(C)CC(C)=O
576134851	CC(C)CCBr
304675398	CC(O)CCO
948595950	CC(O)CC=O
377718519	NC(=O)CC#N
347337762	CCCC(O)=O
415942461	CNCC(O)=O
627070322	CN(C)CCO
767340759	CC(C)CC(C)C
833494729	CC(C)CC(C)O
518389652	CC(=O)OC(C)=O
948377928	C=C1OC(=O)C=C1
418943674	CCO[P](=O)(OCC)Oc1cc(C)[nH]n1
534812471	Cc1cccc(Cl)c1
310375183	CC1OC(C)OC(C)OC(C)O1
429979346	CCOC(=O)CC(C)C
201470505	Cc1cc(C)nc(C)c1
761394623	CC(C)CC(C)OC(C)=O
518078063	Cc1ccncc1
221802395	Sc1ccccc1
714723424	Cc1cccnc1
398174553	CN1CCOCC1
619486535	CC1CNCCN1
775282249	Cc1cnccn1
672922976	CCCCOC(=O)CCCCCCCCC(=O)OCCCC
765108465	CCOCCOC(=O)CCCCC(=O)OCCOCC
241341884	CCC#CC(C)O
840649433	CC(C)COC=C
587096527	BrCCCBr
752770264	CC\C=C/C
635766262	CCCCN
203194018	OCCC#N
642063225	CCCCS
519114149	NNCCO
216144610	COCCO
104129767	CC(C)COC(C)=O
777148032	CC(C)=NNC(N)=O
858031435	CCCCCCCCCC(=O)OCC
962638462	CCOC(=O)CCCCCCCCC(=O)OCC
597472073	CC(C)CCOC=O
248366399	COCCOC(C)=O
188270137	ClCCCCCl
801651776	ClC/C=C/CCl
190536487	CCCCCN
293126003	CCCCCS
882110998	ClCCOC=C
579205018	CCOCCO
902377583	C1CNCCN1
651275535	C1COCCN1
652097873	CC[C@H](C)[NH2+][C@H](C)CC
213938423	OC(=O)COCC(O)=O
158543742	CCCCCCC(O)=O
700602877	CCOCCOC(C)=O
500523212	OC(=O)CCCCCCCCC(O)=O
969982684	[O-][N+](=O)OCCOCCOCCO[N+]([O-])=O
617062810	NCCNCCN
877402801	COCCOCCO
863711064	CCCCCCCCC
222424480	CCOCCOCCO
884370795	ClCCOCOCCCl
592984473	CCCCOCCOC(C)=O
687310434	ClCCOCCOCCCl
809392692	CCCCOCCOCCO
269738812	COCCOCCOCCO
898696269	CCOCCOCCOCC
584219909	CCOCCOCCOCCO
124753407	CCCCCCOCCOCCO
557972341	CCCCCCCCCCCCCCCCCCCC
256769582	CNC(=O)Oc1ccccc1OC(C)C
514803776	CN(C)[P](F)(=O)N(C)C
415316979	OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl
555418122	CC(N)(CO)CO
349282785	CCC(CC)(CO)CO
211926529	CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2
990213944	CO[P](=O)(Oc1ccccc1)Oc2ccccc2
130265466	ClCCO[P](=O)(OCCCl)OCCCl
141368520	CCNC(=O)CS[P](=S)(OC)OC
355673435	CNC(=O)O\N=C\C(C)(C)SC
750021688	CC(=O)CO
680423957	COC(C)=C
854643414	FC(F)=C(F)F
180177829	CC1(C)N(CO)C(=O)NC1=O
768113864	Clc1ccc(cc1)[S](=O)(=O)c2cc(Cl)c(Cl)cc2Cl
842011722	Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12
422262748	O[S](=O)(=O)c1cccc2C(=O)c3c(cccc3[S](O)(=O)=O)C(=O)c12
648011790	Nc1ccc2C(=O)c3ccccc3C(=O)c2c1
578255246	COCCOC(=O)c1ccccc1C(=O)OCCOC
668181681	CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
182882520	COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34
433840557	CCNc1cccc2ccccc12
396077290	CC1(C)N(Cl)C(=O)N(Cl)C1=O
975325014	[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F
109472339	CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2
908578125	Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1
476458951	Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O
143031145	CC(C)n1nc(C)cc1OC(=O)N(C)C
756799162	Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C
964971454	CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2
285387562	OC(c1ccccc1)c2ccc(Cl)cc2
481859986	CNc1ccccc1C(O)=O
775030523	Cc1cc(ccc1N)c2ccc(N)c(C)c2
497362682	COc1ccc(C=O)cc1OC
845440058	CCOc1ccc(C=O)cc1OC
472464251	Oc1ccc(Cl)cc1Cc2ccccc2
680960331	[nH]1cnc2ncncc12
471211532	S(Sc1sc2ccccc2n1)c3sc4ccccc4n3
449127708	CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C
796836965	COC(=O)C(/C)=C/[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C
999395245	CCCOC(=O)c1cc(O)c(O)c(O)c1
935773745	[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O
214662520	CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1
148684382	N(Nc1ccccc1)c2ccccc2
902507542	OCCNc1ccccc1
744667980	OC(=O)CCC(=O)OOC(=O)CCC(O)=O
997510584	CCCCCCCCC(=O)OCC
168320217	CC(C)=CCCC(=C)C=C
781362854	CC(=O)CC(C)(C)O
913874262	CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
114506891	CC(O)CNCCN
164808083	CC(C)CCOC(C)=O
476202732	OC(=O)CSCC(O)=O
238273918	CCCCCCCC=O
261172696	CCCCOCCOCCOC(C)=O
791873714	CCCCCCCCCC
472043722	CCCCCCCCCCCCN
581964506	C[As](O)(O)=O
345631656	[Cl-].OC[P+](CO)(CO)CO
565733563	CC(C)(N)CO
254537067	FC(F)(Br)C(F)(F)Br
565554038	CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O
693900040	CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C
654713803	CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
714197959	NC(=O)OC1(CCCCC1)C#C
848236772	OCC(CO)(CO)COCC(CO)(CO)CO
562733853	BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr
347361759	CCO[P](=O)(OCC)SCCSCC
725194378	CC1(C)CC(=O)CC(=O)C1
770549832	CCCC1OC1(CC)C(N)=O
595181503	NC(=O)NO
620835853	CC(=O)C(O)=O
993771555	CN1C(=O)OC(C)(C)C1=O
412429629	Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2
876578181	[Ag+].CC([O-])C(O)=O
758876464	BrN1C(=O)CCC1=O
594578852	ClN1C(=O)CCC1=O
591903043	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
690365062	COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34
233075750	Oc1cccc2C(=O)c3ccccc3C(=O)c12
690315538	OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
996873031	Oc1ccc(Cl)c2cccnc12
358424079	Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2
283093100	OC(=O)c1cc(nc2ccccc12)c3ccccc3
255047988	OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23
527092654	Oc1cc(O)c2ccccc2c1
746333153	ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O
113362634	ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O
343031093	OC(=O)CCCc1c[nH]c2ccccc12
871802627	Cc1cc(O)c(Cl)c(C)c1Cl
984216984	OC(=O)c1cc(I)cc(I)c1O
758208665	CC(=O)Oc1ccccc1C(=O)Oc2ccccc2
648549274	Nc1ccc(cc1)c2ccc(Cl)cc2
848703608	N(N=Nc1ccccc1)c2ccccc2
187136769	CCOc1ccc(cc1N)[N+]([O-])=O
816065253	Cc1cc(C)c(N)cc1C
293990910	[H+].[Cl-].NC(CCC(O)=O)C(O)=O
189542918	CCCCOC(=O)C(C)O
751545874	NNc1cccc(c1)[S](O)(=O)=O
229587743	NCc1ccc(cc1)[S](N)(=O)=O
613738576	OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O
788964011	OC(=O)CN(CC(O)=O)CC(O)=O
811151155	Oc1ccc(C=O)cc1O
650670078	NC(Cc1sccc1)C(O)=O
632776584	CC[NH+](CCO)CCO
116137730	[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O
128415763	CCNC(=O)Nc1sc(cn1)[N+]([O-])=O
290689598	C(CNCc1ccccc1)NCc2ccccc2
907186142	[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O
354629963	COc1ccc(CC=C)cc1
580632601	OC(=O)CCC1CCCC1
149867983	CCCCOC(=O)CCC(=O)OCCCC
796982718	CCOC(=O)\C=C/C(=O)OCC
166826617	CCOC(=O)CCCCC(=O)OCC
579078248	C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
529617868	CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C
301152460	OC(=O)CCI
107362378	OC(=O)CC(O)=O
698181318	O=C1CSC(=S)N1
535598926	O=C1NC(=S)NC=C1
855931681	O=C1NC=CC=C1
478537643	CC(=O)NCCO
997559294	NC(=S)NNC(N)=S
598548745	[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S
497804671	[H+].[H+].[Cl-].[Cl-].C1CNCCN1
587257327	CCCCCCOC(C)=O
772548024	CCCCCCNCCCCCC
995289318	CCCCOCCOCCOCCO
688389078	ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
700590840	[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O
955327994	OC(=O)CC1(CC(O)=O)OCOC1=O
309272485	[Na+].[Na+].C[As]([O-])([O-])=O
722714660	OC(=O)CF
298678154	CC(O)C(N)C(O)=O
303993703	O[C@@H]([C@H](O)C(O)=O)C(O)=O
533692722	Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O
256410189	N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F
288936595	[nH]1c2ccccc2nc1c3cscn3
767990189	O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl
815433982	OC(=O)c1cc(O)c(O)c(O)c1
391274146	CCOc1ccc(NC(N)=O)cc1
214172451	[Na+].[Na+].[O-]C(=O)CCC([O-])=O
503654663	[K+].[C-]#N
995234290	CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C
590357703	NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
488083329	ClCCNC(=O)N(CCCl)N=O
386240486	C1COC2(C1)CCCO2
958757123	c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56
279046190	[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45
405817277	c1ccc2c(c1)ccc3ccc4ccccc4c23
787064710	c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45
966001800	C1c2cccc3ccc4cccc1c4c23
500397860	c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23
814951252	c1ccc2c(c1)cc3c4ccccc4c5cccc2c35
472059952	c1ccc2cc3c4cccc5cccc(c3cc2c1)c45
962827388	N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25
861963242	N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45
524028241	N1c2ccccc2Sc3ccc4ccccc4c13
965283982	N1c2ccccc2Sc3c1ccc4ccccc34
672434575	c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23
798006243	c1ccc2c(c1)cnc3ccccc23
874408624	[nH]1nc2cncnc2n1
450538155	C1CN2CCN1CC2
392616363	o1cccn1
151291705	c1ccnnc1
320145621	c1cncnc1
511745405	C1CCCCCC1
662496762	CCO[P](=S)(OCC)Oc1cnccn1
724916863	CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC
674738115	CCO[P](=S)(OCC)OCCSCC
707455278	C1OC1C2CO2
256238578	N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O
942262962	CC[S](=O)CCS[P](=O)(OC)OC
446824450	NN
758937937	CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7
746137786	CCC(C)(OC(N)=O)C#C
323934482	[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
273763757	FC(F)(F)C(Cl)Cl
392657857	CCO[P](=O)(OCC)O\C=C\Cl
508913008	CCC(C)N1C(=O)NC(=C(Br)C1=O)C
501236251	CC(C)N1C(=O)NC(=C(Br)C1=O)C
729618400	CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1
532147539	CCC(C)C(N)C(O)=O
299824314	OC(=O)c1cc(Cl)ccc1O
998129272	Fc1cccc2ccccc12
696672020	CC(=O)Nc1ccc(F)cc1C
329110496	CC(=O)Nc1ccc(C)cc1F
954714411	Fc1cc(F)c(F)cc1F
755975508	CCCC[C@H](N)C(O)=O
227292939	O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O
729856868	CC(C)CC(N)C(O)=O
534776878	C[P](F)(=O)OC1CCCCC1
552048677	Fc1ccccc1CCl
318928216	Fc1ccccc1Cl
723514536	Fc1ccc(I)cc1
280447609	CCF
463700102	Cn1cncc1C[C@H](N)C(O)=O
648989857	F[P-](F)(F)(F)(F)F.N#[N+]c1ccccc1
142923073	OCCF
585646229	CC(C)N[P](F)(=O)NC(C)C
493438425	CC(O)C(F)(F)F
387775342	FC(F)(F)C(F)(Cl)Cl
518770489	OC(=O)C(F)F
103526144	C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O
492878190	CCCc1cc(F)ccc1O
921837261	NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O
548779075	OC(=O)c1ccccc1C(F)(F)F
779383951	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C
111536454	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
886254083	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O
316216367	C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13
381844346	CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I
561368874	CC[C@H](C)[C@@H](N)C(O)=O
876226049	OC(=O)Cc1cc(O)ccc1O
886064849	Nc1ncc2[nH]cnc2n1
934541935	OC1CCOC1
645364783	OC(=O)c1ccc(F)c(c1)[N+]([O-])=O
109692048	Fc1cccc(CCl)c1
614533956	CCC[C@H]1CCCCN1
605750774	COCC(F)F
622010517	NC(N)=NC#N
654903613	Nc1cccnc1
126166301	NC(=O)NCC(O)=O
824991276	NC(=O)NCCC(O)=O
974230850	CC1(C)C2CCC1(C)[C@@H](O)C2
768417954	CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2
818376920	O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C
257356153	CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23
747421910	OC(=O)[C@@]1(O)c2ccccc2c3ccccc13
376196429	CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2
300508710	ClCC[S](=O)(=O)CCCl
953323914	CN=C(N)N
504239484	Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2
399723386	CC(=O)C1CC(CC(O)=O)C1(C)C
918788629	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
274467600	C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O
347251022	Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O
964958599	C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
790476725	COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24
858162357	[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N
968710733	C1Cc2c3ccc4ccccc4c3cc5cccc1c25
993873366	CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
871163004	OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O
516744661	Cc1cc(C)c(c(C)c1)C(O)=O
748827804	Cc1cc(O)c(C(O)=O)c(O)c1
671234957	[O-][N+](=O)C1C(=O)NC(=O)NC1=O
648653373	C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C
569573510	C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O
726759920	CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O
456777657	CN1C(=O)N(C)c2nncnc2C1=O
410374770	COc1ccc2C=CC(=O)Oc2c1CC=C(C)C
282708925	CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O
921559162	CC1CCC2C(C)C(=O)OCC12
669023795	O[C@H]1CCN2C(=O)c3ccccc3N=C12
608401629	CN1C[C@@H]2C[C@@H](C1)C3=CC=CC(=O)N3C2
236545158	O=C1NC(=O)c2nccnc2N1
511375545	CC1=C(CCC(O)=O)C(=O)NC1=O
236216104	O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O
309227783	CC(C)c1ccc(C)c2ccc(C)c2c1
909402866	COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O
582005618	O=C1NC=Cc2ccccc12
585809156	Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1
532685284	NC1=NC(=O)C2=C(N1)NC(=O)C(=O)N2
904983260	OC(=O)C(=C)c1ccccc1
734270435	C[C@H](N)[C@@H](O)c1ccccc1
335210119	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
428798354	OC1=CC(=O)C[C@@H](C1)c2ccccc2
836548275	C1CC[C@H](NC1)c2cccnc2
280747848	OCc1cc(O)ccc1O
336671740	O=Nc1ccc(NNC(=O)c2ccccc2)cc1
737663618	O=C(NN\C=C/1C=CC=CC1=O)c2ccncc2
494079739	C1Cc2ccccc2N1
356697961	C\C=C(/C)C=O
202727442	CC1OCCO1
664200022	O=C1CC2CCC1C2
551431453	OC(O)=C1OC(=CC(=O)C1=O)C(O)=O
138361507	COc1cc(ccc1O)C(C)=O
703183627	CCC[C@@H](N)C(O)=O
267551308	C\C(=C\C(O)=O)C(O)=O
968792229	CC(C)c1ccc(C)c(O)c1
157124558	CC1CC(CC(C)(C)N1)OC(=O)c2ccccc2
903968197	OC(=O)C(=O)Nc1ccccc1
522009240	ClCCC(=O)NCc1ccccc1
466808773	NC(=O)NC(=O)C=CC(O)=O
865483516	CCOC(=S)SSC(=S)OCC
853642653	C1COC1
271574477	C\C=C/C(O)=O
576790186	Nc1ccncc1
862521226	Nc1ccccn1
656202305	C1CSCCS1
422423929	OC(=O)CCCCCCC(O)=O
116345781	ClCCSCCCl
607830797	OC(=O)\C=C/C=C\C(O)=O
833416427	IC#N
164507930	CC(C)(C)Br
802735494	CC1(C)C2CCC1(C)C(O)C2
554167967	CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C
331493750	[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O
641411027	CN1CC[C@]23[C@H]4Oc5c(OCCN6CCOCC6)ccc(C[C@@H]1C2C=C[C@@H]4O)c35
221483441	CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O
753238337	C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C
179344371	OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
216909366	CCCO[P](=O)(OCCC)OCCC
930518912	CC(C)=CCl
512587442	CC(=C)CO
909282897	CCC(C)S
609943205	CC(=C)C(C)=C
391820486	CC(O)C(C)=O
962398646	CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1
990804397	CC12CC[C@H](O)CC1CCC3C4CCC(=O)C4(C)CC(O)C23
754271261	CC(O)(C(O)=O)c1ccccc1
622609038	CC(C(O)=O)C(O)=O
135170026	CC(C)C(N)C(O)=O
651645069	COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24
259945676	Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1
168943722	COc1ccc(C=O)c(C(O)=O)c1OC
288050223	CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1
755866984	Oc1c(Br)cc(Br)c2cccnc12
680945323	CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34
223997758	O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1
125345012	CC(C)NCC(O)COc1cccc2ccccc12
762415385	NC(Cc1[nH]nc2ccccc12)C(O)=O
306816362	O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O
539759304	[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O
491958186	[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O
